,model,obs,score
459,"Cox PH Ridge, Barlow weights",750.0,0.6652460819356613
460,"Cox PH Lasso, Barlow weights",750.0,0.6652460819356613
461,"Cox PH Elastic Net, Barlow weights",750.0,0.6635963706351389
462,"Survival Tree, unweighted",750.0,0.8685386307396206
463,"Survival Tree, random oversampler",750.0,0.8190816607093758
464,"Survival Tree, SMOTENC",750.0,0.8056777563926313
465,"Random Survival Forest, unweighted",750.0,0.8423838328292549
466,"Random Survival Forest, random oversampler",750.0,0.861630464668683
467,"Random Survival Forest, SMOTENC",750.0,0.8506323893318669
468,Unweighted Cox PH,750.0,0.7138375502966651
469,"Cox PH, Barlow weights",750.0,0.7149969310509445
470,"Cox PH, Prentice weights",750.0,0.7151333287867422
471,"Cox PH, Self-Prentice weights",750.0,0.7125417718065881
472,"Cox PH Ridge, Barlow weights",750.0,0.7149969310509445
473,"Cox PH Lasso, Barlow weights",750.0,0.7149969310509445
474,"Cox PH Elastic Net, Barlow weights",750.0,0.7149969310509445
475,"Survival Tree, unweighted",750.0,0.8241492191229626
476,"Survival Tree, random oversampler",750.0,0.8013366978108163
477,"Survival Tree, SMOTENC",750.0,0.8259564891222806
478,"Random Survival Forest, unweighted",750.0,0.850167087226352
479,"Random Survival Forest, random oversampler",750.0,0.8601923208074745
480,"Random Survival Forest, SMOTENC",750.0,0.836663711382391
481,Unweighted Cox PH,750.0,0.6514885102770872
482,"Cox PH, Barlow weights",750.0,0.6492451342993998
483,"Cox PH, Prentice weights",750.0,0.6493663978657612
484,"Cox PH, Self-Prentice weights",750.0,0.6548838901352089
485,"Cox PH Ridge, Barlow weights",750.0,0.6487600800339538
486,"Cox PH Lasso, Barlow weights",750.0,0.6492451342993998
487,"Cox PH Elastic Net, Barlow weights",750.0,0.6454253319590129
488,"Survival Tree, unweighted",750.0,0.7835445340447462
489,"Survival Tree, random oversampler",750.0,0.8050688170739101
490,"Survival Tree, SMOTENC",750.0,0.7858182259140242
491,"Random Survival Forest, unweighted",750.0,0.8189534954223003
492,"Random Survival Forest, random oversampler",750.0,0.8212575031831686
493,"Random Survival Forest, SMOTENC",750.0,0.8258048869217244
494,Unweighted Cox PH,750.0,0.7092912182385531
495,"Cox PH, Barlow weights",750.0,0.7080812583582755
496,"Cox PH, Prentice weights",750.0,0.7081449404572374
497,"Cox PH, Self-Prentice weights",750.0,0.7092275361395911
498,"Cox PH Ridge, Barlow weights",750.0,0.7087180793478953
499,"Cox PH Lasso, Barlow weights",750.0,0.7080812583582755
500,"Cox PH Elastic Net, Barlow weights",750.0,0.7080812583582755
501,"Survival Tree, unweighted",750.0,0.8093039546583456
502,"Survival Tree, random oversampler",750.0,0.8084760873718397
503,"Survival Tree, SMOTENC",750.0,0.7953257339361905
504,"Random Survival Forest, unweighted",750.0,0.8430873081576769
505,"Random Survival Forest, random oversampler",750.0,0.8288862000891549
506,"Random Survival Forest, SMOTENC",750.0,0.842514169267019
507,Unweighted Cox PH,750.0,0.6931214000886132
508,"Cox PH, Barlow weights",750.0,0.6935090828533451
509,"Cox PH, Prentice weights",750.0,0.6937306158617634
510,"Cox PH, Self-Prentice weights",750.0,0.6933429330970314
511,"Cox PH Ridge, Barlow weights",750.0,0.6935090828533451
512,"Cox PH Lasso, Barlow weights",750.0,0.6935090828533451
513,"Cox PH Elastic Net, Barlow weights",750.0,0.6935090828533451
514,"Survival Tree, unweighted",750.0,0.84866526362428
515,"Survival Tree, random oversampler",750.0,0.8460899424014178
516,"Survival Tree, SMOTENC",750.0,0.8346256092157731
517,"Random Survival Forest, unweighted",750.0,0.8577758085954807
518,"Random Survival Forest, random oversampler",750.0,0.8633141338059371
519,"Random Survival Forest, SMOTENC",750.0,0.8603234381922906
520,Unweighted Cox PH,750.0,0.7049389343712253
521,"Cox PH, Barlow weights",750.0,0.7060126157562743
522,"Cox PH, Prentice weights",750.0,0.7057441954100121
523,"Cox PH, Self-Prentice weights",750.0,0.6962152731177024
524,"Cox PH Ridge, Barlow weights",750.0,0.7060126157562743
525,"Cox PH Lasso, Barlow weights",750.0,0.7060126157562743
526,"Cox PH Elastic Net, Barlow weights",750.0,0.7058784055831432
527,"Survival Tree, unweighted",750.0,0.8213998121057576
528,"Survival Tree, random oversampler",750.0,0.8083143202254731
529,"Survival Tree, SMOTENC",750.0,0.8196215273117702
530,"Random Survival Forest, unweighted",750.0,0.8343846463561938
531,"Random Survival Forest, random oversampler",750.0,0.8615622064152463
532,"Random Survival Forest, SMOTENC",750.0,0.8310964971144813
533,Unweighted Cox PH,750.0,0.6521541175801036
534,"Cox PH, Barlow weights",750.0,0.6543736839109897
535,"Cox PH, Prentice weights",750.0,0.6544305958681919
536,"Cox PH, Self-Prentice weights",750.0,0.6548289795686074
537,"Cox PH Ridge, Barlow weights",750.0,0.6543736839109897
538,"Cox PH Lasso, Barlow weights",750.0,0.6543736839109897
539,"Cox PH Elastic Net, Barlow weights",750.0,0.6543736839109897
540,"Survival Tree, unweighted",750.0,0.806726993341301
541,"Survival Tree, random oversampler",750.0,0.8180240168459393
542,"Survival Tree, SMOTENC",750.0,0.808348984121564
543,"Random Survival Forest, unweighted",750.0,0.8388253372033464
544,"Random Survival Forest, random oversampler",750.0,0.837345626316089
545,"Random Survival Forest, SMOTENC",750.0,0.8327357577827101
546,Unweighted Cox PH,750.0,0.6163854732627967
547,"Cox PH, Barlow weights",750.0,0.6185301687160423
548,"Cox PH, Prentice weights",750.0,0.6186016585644838
549,"Cox PH, Self-Prentice weights",750.0,0.6169573920503288
550,"Cox PH Ridge, Barlow weights",750.0,0.6185301687160423
551,"Cox PH Lasso, Barlow weights",750.0,0.6185301687160423
552,"Cox PH Elastic Net, Barlow weights",750.0,0.6185301687160423
553,"Survival Tree, unweighted",750.0,0.8631326851587074
554,"Survival Tree, random oversampler",750.0,0.8234915641978839
555,"Survival Tree, SMOTENC",750.0,0.8361095224478124
556,"Random Survival Forest, unweighted",750.0,0.8635258793251358
557,"Random Survival Forest, random oversampler",750.0,0.862596511295396
558,"Random Survival Forest, SMOTENC",750.0,0.8598798970546182
559,Unweighted Cox PH,750.0,0.6264858841010401
560,"Cox PH, Barlow weights",750.0,0.6305720653789004
561,"Cox PH, Prentice weights",750.0,0.6303863298662704
562,"Cox PH, Self-Prentice weights",750.0,0.6317483902922238
563,"Cox PH Ridge, Barlow weights",750.0,0.6276002971768202
564,"Cox PH Lasso, Barlow weights",750.0,0.6305720653789004
565,"Cox PH Elastic Net, Barlow weights",750.0,0.6243189697870233
566,"Survival Tree, unweighted",750.0,0.8640106488360575
567,"Survival Tree, random oversampler",750.0,0.8661775631500743
568,"Survival Tree, SMOTENC",750.0,0.8621223377909857
569,"Random Survival Forest, unweighted",750.0,0.8597077761267955
570,"Random Survival Forest, random oversampler",750.0,0.8703566121842496
571,"Random Survival Forest, SMOTENC",750.0,0.8633605745418524
572,Unweighted Cox PH,750.0,0.6995596621670396
573,"Cox PH, Barlow weights",750.0,0.6997040352270266
574,"Cox PH, Prentice weights",750.0,0.6997040352270266
575,"Cox PH, Self-Prentice weights",750.0,0.5115137515339637
576,"Cox PH Ridge, Barlow weights",750.0,0.6997040352270266
577,"Cox PH Lasso, Barlow weights",750.0,0.6997040352270266
578,"Cox PH Elastic Net, Barlow weights",750.0,0.6946509781274814
579,"Survival Tree, unweighted",750.0,0.79177795423374
580,"Survival Tree, random oversampler",750.0,0.8431386703241175
581,"Survival Tree, SMOTENC",750.0,0.8170432397314661
582,"Random Survival Forest, unweighted",750.0,0.8354868981448061
583,"Random Survival Forest, random oversampler",750.0,0.8559156861329675
584,"Random Survival Forest, SMOTENC",750.0,0.8421280589042085
585,Unweighted Cox PH,750.0,0.6481425551192993
586,"Cox PH, Barlow weights",750.0,0.6453035336756267
587,"Cox PH, Prentice weights",750.0,0.6454847478103292
588,"Cox PH, Self-Prentice weights",750.0,0.6482029598308668
589,"Cox PH Ridge, Barlow weights",750.0,0.6453035336756267
590,"Cox PH Lasso, Barlow weights",750.0,0.6453035336756267
591,"Cox PH Elastic Net, Barlow weights",750.0,0.6453035336756267
592,"Survival Tree, unweighted",750.0,0.8044699486559952
593,"Survival Tree, random oversampler",750.0,0.8082150407731803
594,"Survival Tree, SMOTENC",750.0,0.7907580791301722
595,"Random Survival Forest, unweighted",750.0,0.8466324373301117
596,"Random Survival Forest, random oversampler",750.0,0.8521292660827544
597,"Random Survival Forest, SMOTENC",750.0,0.8426457263666566
598,Unweighted Cox PH,750.0,0.6529393659587566
599,"Cox PH, Barlow weights",750.0,0.6530624807633117
600,"Cox PH, Prentice weights",750.0,0.6530624807633117
601,"Cox PH, Self-Prentice weights",750.0,0.6515235457063712
602,"Cox PH Ridge, Barlow weights",750.0,0.6530624807633117
603,"Cox PH Lasso, Barlow weights",750.0,0.6530624807633117
604,"Cox PH Elastic Net, Barlow weights",750.0,0.6530624807633117
605,"Survival Tree, unweighted",750.0,0.8395506309633733
606,"Survival Tree, random oversampler",750.0,0.8289319790704832
607,"Survival Tree, SMOTENC",750.0,0.8280086180363189
608,"Random Survival Forest, unweighted",750.0,0.8286857494613727
609,"Random Survival Forest, random oversampler",750.0,0.8291166512773162
610,"Random Survival Forest, SMOTENC",750.0,0.8386580486303478
611,Unweighted Cox PH,750.0,0.7064452190554302
612,"Cox PH, Barlow weights",750.0,0.7033012097600985
613,"Cox PH, Prentice weights",750.0,0.7033012097600985
614,"Cox PH, Self-Prentice weights",750.0,0.7092474882099652
615,"Cox PH Ridge, Barlow weights",750.0,0.703232861731939
616,"Cox PH Lasso, Barlow weights",750.0,0.7033012097600985
617,"Cox PH Elastic Net, Barlow weights",750.0,0.7033012097600985
618,"Survival Tree, unweighted",750.0,0.8533251315699542
619,"Survival Tree, random oversampler",750.0,0.8342560317134851
620,"Survival Tree, SMOTENC",750.0,0.8287881894607341
621,"Random Survival Forest, unweighted",750.0,0.8713348369899528
622,"Random Survival Forest, random oversampler",750.0,0.874000410088169
623,"Random Survival Forest, SMOTENC",750.0,0.8711297929054747
624,Unweighted Cox PH,750.0,0.6703109952982496
625,"Cox PH, Barlow weights",750.0,0.6708208236560358
626,"Cox PH, Prentice weights",750.0,0.670650880870107
627,"Cox PH, Self-Prentice weights",750.0,0.6700277573217017
628,"Cox PH Ridge, Barlow weights",750.0,0.6708208236560358
629,"Cox PH Lasso, Barlow weights",750.0,0.6708208236560358
630,"Cox PH Elastic Net, Barlow weights",750.0,0.6708208236560358
631,"Survival Tree, unweighted",750.0,0.868379312298193
632,"Survival Tree, random oversampler",750.0,0.8721747011839347
633,"Survival Tree, SMOTENC",750.0,0.837959553616949
634,"Random Survival Forest, unweighted",750.0,0.8643856568288676
635,"Random Survival Forest, random oversampler",750.0,0.860703563133745
636,"Random Survival Forest, SMOTENC",750.0,0.8664249702600124
637,Unweighted Cox PH,750.0,0.6771525253791202
638,"Cox PH, Barlow weights",750.0,0.6760245644817646
639,"Cox PH, Prentice weights",750.0,0.6760245644817646
640,"Cox PH, Self-Prentice weights",750.0,0.6767138739190375
641,"Cox PH Ridge, Barlow weights",750.0,0.6760245644817646
642,"Cox PH Lasso, Barlow weights",750.0,0.6760245644817646
643,"Cox PH Elastic Net, Barlow weights",750.0,0.6760245644817646
644,"Survival Tree, unweighted",750.0,0.8196829176588545
645,"Survival Tree, random oversampler",750.0,0.8013848853239754
646,"Survival Tree, SMOTENC",750.0,0.8177089860884823
647,"Random Survival Forest, unweighted",750.0,0.8165810251911267
648,"Random Survival Forest, random oversampler",750.0,0.8427747838074947
649,"Random Survival Forest, SMOTENC",750.0,0.8152650708108785
650,Unweighted Cox PH,750.0,0.6753976797033847
651,"Cox PH, Barlow weights",750.0,0.6740820476019614
652,"Cox PH, Prentice weights",750.0,0.6741418490611171
653,"Cox PH, Self-Prentice weights",750.0,0.6783877526611649
654,"Cox PH Ridge, Barlow weights",750.0,0.6740820476019614
655,"Cox PH Lasso, Barlow weights",750.0,0.6740820476019614
656,"Cox PH Elastic Net, Barlow weights",750.0,0.6740820476019614
657,"Survival Tree, unweighted",750.0,0.8458019375672766
658,"Survival Tree, random oversampler",750.0,0.8043296256428657
659,"Survival Tree, SMOTENC",750.0,0.8345293625164454
660,"Random Survival Forest, unweighted",750.0,0.8460112426743213
661,"Random Survival Forest, random oversampler",750.0,0.8385360602798708
662,"Random Survival Forest, SMOTENC",750.0,0.8464298528884104
663,Unweighted Cox PH,750.0,0.6587316581648719
664,"Cox PH, Barlow weights",750.0,0.6590465394546257
665,"Cox PH, Prentice weights",750.0,0.6589205869387241
666,"Cox PH, Self-Prentice weights",750.0,0.6589835631966748
667,"Cox PH Ridge, Barlow weights",750.0,0.6590465394546257
668,"Cox PH Lasso, Barlow weights",750.0,0.6590465394546257
669,"Cox PH Elastic Net, Barlow weights",750.0,0.6590465394546257
670,"Survival Tree, unweighted",750.0,0.8287360665029284
671,"Survival Tree, random oversampler",750.0,0.8126771207254865
672,"Survival Tree, SMOTENC",750.0,0.8363876818439449
673,"Random Survival Forest, unweighted",750.0,0.8415517349959065
674,"Random Survival Forest, random oversampler",750.0,0.8504313873669627
675,"Random Survival Forest, SMOTENC",750.0,0.8424334026072171
676,Unweighted Cox PH,750.0,0.7076913744995754
677,"Cox PH, Barlow weights",750.0,0.7099357030207448
678,"Cox PH, Prentice weights",750.0,0.7100570180759432
679,"Cox PH, Self-Prentice weights",750.0,0.707570059444377
680,"Cox PH Ridge, Barlow weights",750.0,0.7099357030207448
681,"Cox PH Lasso, Barlow weights",750.0,0.7099357030207448
682,"Cox PH Elastic Net, Barlow weights",750.0,0.7099357030207448
683,"Survival Tree, unweighted",750.0,0.7972522139997573
684,"Survival Tree, random oversampler",750.0,0.7969185975979619
685,"Survival Tree, SMOTENC",750.0,0.7917323789882325
686,"Random Survival Forest, unweighted",750.0,0.7718063811719035
687,"Random Survival Forest, random oversampler",750.0,0.7947349266043916
688,"Random Survival Forest, SMOTENC",750.0,0.7843624893849327
689,Unweighted Cox PH,750.0,0.699749443207127
690,"Cox PH, Barlow weights",750.0,0.6993318485523385
691,"Cox PH, Prentice weights",750.0,0.6993318485523385
692,"Cox PH, Self-Prentice weights",750.0,0.6993318485523385
693,"Cox PH Ridge, Barlow weights",750.0,0.6996798440979956
694,"Cox PH Lasso, Barlow weights",750.0,0.6993318485523385
695,"Cox PH Elastic Net, Barlow weights",750.0,0.6993318485523385
696,"Survival Tree, unweighted",750.0,0.8120476057906458
697,"Survival Tree, random oversampler",750.0,0.8012945434298441
698,"Survival Tree, SMOTENC",750.0,0.8406180400890868
699,"Random Survival Forest, unweighted",750.0,0.8521714922048997
700,"Random Survival Forest, random oversampler",750.0,0.8544334632516704
701,"Random Survival Forest, SMOTENC",750.0,0.8415924276169265
702,Unweighted Cox PH,750.0,0.7011410092134969
703,"Cox PH, Barlow weights",750.0,0.6979681493684788
704,"Cox PH, Prentice weights",750.0,0.69802916590396
705,"Cox PH, Self-Prentice weights",750.0,0.7061443651229483
706,"Cox PH Ridge, Barlow weights",750.0,0.6979681493684788
707,"Cox PH Lasso, Barlow weights",750.0,0.6979681493684788
708,"Cox PH Elastic Net, Barlow weights",750.0,0.6979681493684788
709,"Survival Tree, unweighted",750.0,0.8213740923790347
710,"Survival Tree, random oversampler",750.0,0.8225639148209165
711,"Survival Tree, SMOTENC",750.0,0.8426383549942035
712,"Random Survival Forest, unweighted",750.0,0.8432485203490145
713,"Random Survival Forest, random oversampler",750.0,0.8464213801940326
714,"Random Survival Forest, SMOTENC",750.0,0.8511806699615596
715,Unweighted Cox PH,750.0,0.6553094832481544
716,"Cox PH, Barlow weights",750.0,0.6553725787115906
717,"Cox PH, Prentice weights",750.0,0.6554356741750268
718,"Cox PH, Self-Prentice weights",750.0,0.6520916146129093
719,"Cox PH Ridge, Barlow weights",750.0,0.655498769638463
720,"Cox PH Lasso, Barlow weights",750.0,0.6553725787115906
721,"Cox PH Elastic Net, Barlow weights",750.0,0.6553725787115906
722,"Survival Tree, unweighted",750.0,0.8026058426399142
723,"Survival Tree, random oversampler",750.0,0.8101772982522557
724,"Survival Tree, SMOTENC",750.0,0.8430184869707869
725,"Random Survival Forest, unweighted",750.0,0.8232380591835448
726,"Random Survival Forest, random oversampler",750.0,0.8283487917218751
727,"Random Survival Forest, SMOTENC",750.0,0.8322291627232002
728,Unweighted Cox PH,750.0,0.6113530560144166
729,"Cox PH, Barlow weights",750.0,0.6120288331581318
730,"Cox PH, Prentice weights",750.0,0.6120288331581318
731,"Cox PH, Self-Prentice weights",750.0,0.6072233068028232
732,"Cox PH Ridge, Barlow weights",750.0,0.6120288331581318
733,"Cox PH Lasso, Barlow weights",750.0,0.6110527106172098
734,"Cox PH Elastic Net, Barlow weights",750.0,0.6120288331581318
735,"Survival Tree, unweighted",750.0,0.889735696050458
736,"Survival Tree, random oversampler",750.0,0.8582369725183961
737,"Survival Tree, SMOTENC",750.0,0.8911998798618411
738,"Random Survival Forest, unweighted",750.0,0.8879711668418682
739,"Random Survival Forest, random oversampler",750.0,0.897432046853882
740,"Random Survival Forest, SMOTENC",750.0,0.8957050608199429
741,Unweighted Cox PH,750.0,0.6987503323584153
742,"Cox PH, Barlow weights",750.0,0.6992821058229194
743,"Cox PH, Prentice weights",750.0,0.6990162190906674
744,"Cox PH, Self-Prentice weights",750.0,0.6978197287955331
745,"Cox PH Ridge, Barlow weights",750.0,0.6992821058229194
746,"Cox PH Lasso, Barlow weights",750.0,0.6992821058229194
747,"Cox PH Elastic Net, Barlow weights",750.0,0.6992821058229194
748,"Survival Tree, unweighted",750.0,0.824315341664451
749,"Survival Tree, random oversampler",750.0,0.8123836745546398
750,"Survival Tree, SMOTENC",750.0,0.8202938048391385
751,"Random Survival Forest, unweighted",750.0,0.8306633873969689
752,"Random Survival Forest, random oversampler",750.0,0.8382411592661526
753,"Random Survival Forest, SMOTENC",750.0,0.8426282903483117
754,Unweighted Cox PH,750.0,0.6292834890965732
755,"Cox PH, Barlow weights",750.0,0.6290710846785613
756,"Cox PH, Prentice weights",750.0,0.6290710846785613
757,"Cox PH, Self-Prentice weights",750.0,0.6291418861512319
758,"Cox PH Ridge, Barlow weights",750.0,0.6290710846785613
759,"Cox PH Lasso, Barlow weights",750.0,0.6290710846785613
760,"Cox PH Elastic Net, Barlow weights",750.0,0.6290710846785613
761,"Survival Tree, unweighted",750.0,0.8212262815066553
762,"Survival Tree, random oversampler",750.0,0.8300056641178136
763,"Survival Tree, SMOTENC",750.0,0.8154205607476636
764,"Random Survival Forest, unweighted",750.0,0.8535117530444634
765,"Random Survival Forest, random oversampler",750.0,0.8739733786462759
766,"Random Survival Forest, SMOTENC",750.0,0.8572642310960068
767,Unweighted Cox PH,750.0,0.6859211002533478
768,"Cox PH, Barlow weights",750.0,0.6865725660513934
769,"Cox PH, Prentice weights",750.0,0.6867173362287369
770,"Cox PH, Self-Prentice weights",750.0,0.6871516467607672
771,"Cox PH Ridge, Barlow weights",750.0,0.6865725660513934
772,"Cox PH Lasso, Barlow weights",750.0,0.6865725660513934
773,"Cox PH Elastic Net, Barlow weights",750.0,0.6865725660513934
774,"Survival Tree, unweighted",750.0,0.8538545059717698
775,"Survival Tree, random oversampler",750.0,0.8576185305827
776,"Survival Tree, SMOTENC",750.0,0.8200868621064061
777,"Random Survival Forest, unweighted",750.0,0.8677524429967427
778,"Random Survival Forest, random oversampler",750.0,0.8733984799131379
779,"Random Survival Forest, SMOTENC",750.0,0.8488599348534202
780,Unweighted Cox PH,750.0,0.6362285559908145
781,"Cox PH, Barlow weights",750.0,0.6377819802782656
782,"Cox PH, Prentice weights",750.0,0.6377144400918546
783,"Cox PH, Self-Prentice weights",750.0,0.6362960961772255
784,"Cox PH Ridge, Barlow weights",750.0,0.6377819802782656
785,"Cox PH Lasso, Barlow weights",750.0,0.634269890584898
786,"Cox PH Elastic Net, Barlow weights",750.0,0.6377819802782656
787,"Survival Tree, unweighted",750.0,0.7963663379710928
788,"Survival Tree, random oversampler",750.0,0.7912332838038633
789,"Survival Tree, SMOTENC",750.0,0.7878225043901121
790,"Random Survival Forest, unweighted",750.0,0.8401323787653654
791,"Random Survival Forest, random oversampler",750.0,0.8367215993516142
792,"Random Survival Forest, SMOTENC",750.0,0.8581993786302851
793,Unweighted Cox PH,750.0,0.660108647775657
794,"Cox PH, Barlow weights",750.0,0.6595213625018352
795,"Cox PH, Prentice weights",750.0,0.6595213625018352
796,"Cox PH, Self-Prentice weights",750.0,0.659594773161063
797,"Cox PH Ridge, Barlow weights",750.0,0.6595213625018352
798,"Cox PH Lasso, Barlow weights",750.0,0.6595213625018352
799,"Cox PH Elastic Net, Barlow weights",750.0,0.6595213625018352
800,"Survival Tree, unweighted",750.0,0.8208779914843636
801,"Survival Tree, random oversampler",750.0,0.8294670386140067
802,"Survival Tree, SMOTENC",750.0,0.8195198942886507
803,"Random Survival Forest, unweighted",750.0,0.8371017471736896
804,"Random Survival Forest, random oversampler",750.0,0.8502422551754515
805,"Random Survival Forest, SMOTENC",750.0,0.8322566436646601
806,Unweighted Cox PH,750.0,0.6484736355226642
807,"Cox PH, Barlow weights",750.0,0.6603673846967094
808,"Cox PH, Prentice weights",750.0,0.6599048500066076
809,"Cox PH, Self-Prentice weights",750.0,0.6628122109158187
810,"Cox PH Ridge, Barlow weights",750.0,0.6557420377956918
811,"Cox PH Lasso, Barlow weights",750.0,0.6603673846967094
812,"Cox PH Elastic Net, Barlow weights",750.0,0.6603673846967094
813,"Survival Tree, unweighted",750.0,0.8322981366459627
814,"Survival Tree, random oversampler",750.0,0.8229813664596274
815,"Survival Tree, SMOTENC",750.0,0.848420774415224
816,"Random Survival Forest, unweighted",750.0,0.8139289018104929
817,"Random Survival Forest, random oversampler",750.0,0.8126073741244879
818,"Random Survival Forest, SMOTENC",750.0,0.8162415752610017
819,Unweighted Cox PH,750.0,0.6794059159830972
820,"Cox PH, Barlow weights",750.0,0.6804001988565747
821,"Cox PH, Prentice weights",750.0,0.6804001988565747
822,"Cox PH, Self-Prentice weights",750.0,0.6793437733035048
823,"Cox PH Ridge, Barlow weights",750.0,0.6804001988565747
824,"Cox PH Lasso, Barlow weights",750.0,0.6804001988565747
825,"Cox PH Elastic Net, Barlow weights",750.0,0.6804001988565747
826,"Survival Tree, unweighted",750.0,0.7847377578921203
827,"Survival Tree, random oversampler",750.0,0.773117076808352
828,"Survival Tree, SMOTENC",750.0,0.8004287844891872
829,"Random Survival Forest, unweighted",750.0,0.8113348247576435
830,"Random Survival Forest, random oversampler",750.0,0.8170519512801392
831,"Random Survival Forest, SMOTENC",750.0,0.8303504847129008
832,Unweighted Cox PH,750.0,0.6434725770990553
833,"Cox PH, Barlow weights",750.0,0.6432943133876047
834,"Cox PH, Prentice weights",750.0,0.6432348921504546
835,"Cox PH, Self-Prentice weights",750.0,0.6418087824588508
836,"Cox PH Ridge, Barlow weights",750.0,0.6431754709133044
837,"Cox PH Lasso, Barlow weights",750.0,0.6432943133876047
838,"Cox PH Elastic Net, Barlow weights",750.0,0.6432943133876047
839,"Survival Tree, unweighted",750.0,0.7963634202864104
840,"Survival Tree, random oversampler",750.0,0.7942539663675797
841,"Survival Tree, SMOTENC",750.0,0.8016519103927744
842,"Random Survival Forest, unweighted",750.0,0.7931546734803019
843,"Random Survival Forest, random oversampler",750.0,0.8086339057579178
844,"Random Survival Forest, SMOTENC",750.0,0.7961257353378097
845,Unweighted Cox PH,750.0,0.7178936055883933
846,"Cox PH, Barlow weights",750.0,0.717833900531375
847,"Cox PH, Prentice weights",750.0,0.7177741954743567
848,"Cox PH, Self-Prentice weights",750.0,0.7128186757418353
849,"Cox PH Ridge, Barlow weights",750.0,0.7172368499611917
850,"Cox PH Lasso, Barlow weights",750.0,0.717833900531375
851,"Cox PH Elastic Net, Barlow weights",750.0,0.7121619201146338
852,"Survival Tree, unweighted",750.0,0.740850200011941
853,"Survival Tree, random oversampler",750.0,0.7368798137202222
854,"Survival Tree, SMOTENC",750.0,0.7557764642665233
855,"Random Survival Forest, unweighted",750.0,0.7531792942862261
856,"Random Survival Forest, random oversampler",750.0,0.7519851931458594
857,"Random Survival Forest, SMOTENC",750.0,0.7618962326109021
858,Unweighted Cox PH,750.0,0.7682648401826484
859,"Cox PH, Barlow weights",750.0,0.7693350456621004
860,"Cox PH, Prentice weights",750.0,0.769406392694064
861,"Cox PH, Self-Prentice weights",750.0,0.7698344748858448
862,"Cox PH Ridge, Barlow weights",750.0,0.7693350456621004
863,"Cox PH Lasso, Barlow weights",750.0,0.7693350456621004
864,"Cox PH Elastic Net, Barlow weights",750.0,0.7693350456621004
865,"Survival Tree, unweighted",750.0,0.8520262557077626
866,"Survival Tree, random oversampler",750.0,0.8260559360730594
867,"Survival Tree, SMOTENC",750.0,0.8370433789954338
868,"Random Survival Forest, unweighted",750.0,0.8757848173515982
869,"Random Survival Forest, random oversampler",750.0,0.8769263698630136
870,"Random Survival Forest, SMOTENC",750.0,0.8690068493150684
871,Unweighted Cox PH,750.0,0.6998055735580039
872,"Cox PH, Barlow weights",750.0,0.6994167206740116
873,"Cox PH, Prentice weights",750.0,0.6994815294880103
874,"Cox PH, Self-Prentice weights",750.0,0.6992871030460143
875,"Cox PH Ridge, Barlow weights",750.0,0.6994167206740116
876,"Cox PH Lasso, Barlow weights",750.0,0.6994167206740116
877,"Cox PH Elastic Net, Barlow weights",750.0,0.6994167206740116
878,"Survival Tree, unweighted",750.0,0.8067401166558652
879,"Survival Tree, random oversampler",750.0,0.8444912508101102
880,"Survival Tree, SMOTENC",750.0,0.8006156837329876
881,"Random Survival Forest, unweighted",750.0,0.8248217757615036
882,"Random Survival Forest, random oversampler",750.0,0.829747245625405
883,"Random Survival Forest, SMOTENC",750.0,0.8171095268956579
884,Unweighted Cox PH,750.0,0.6027829672099465
885,"Cox PH, Barlow weights",750.0,0.6042002190298267
886,"Cox PH, Prentice weights",750.0,0.604264639567094
887,"Cox PH, Self-Prentice weights",750.0,0.5924756812471816
888,"Cox PH Ridge, Barlow weights",750.0,0.604264639567094
889,"Cox PH Lasso, Barlow weights",750.0,0.6042002190298267
890,"Cox PH Elastic Net, Barlow weights",750.0,0.6042002190298267
891,"Survival Tree, unweighted",750.0,0.8537653804032725
892,"Survival Tree, random oversampler",750.0,0.8256458158861045
893,"Survival Tree, SMOTENC",750.0,0.8564710429684984
894,"Random Survival Forest, unweighted",750.0,0.8171100946981897
895,"Random Survival Forest, random oversampler",750.0,0.8237454100367197
896,"Random Survival Forest, SMOTENC",750.0,0.8221348966050377
897,Unweighted Cox PH,750.0,0.6485449312440038
898,"Cox PH, Barlow weights",750.0,0.6493763991045731
899,"Cox PH, Prentice weights",750.0,0.6494403581707707
900,"Cox PH, Self-Prentice weights",750.0,0.6498880716341542
901,"Cox PH Ridge, Barlow weights",750.0,0.6493763991045731
902,"Cox PH Lasso, Barlow weights",750.0,0.6493763991045731
903,"Cox PH Elastic Net, Barlow weights",750.0,0.6493763991045731
904,"Survival Tree, unweighted",750.0,0.8224496322353694
905,"Survival Tree, random oversampler",750.0,0.7787655900223857
906,"Survival Tree, SMOTENC",750.0,0.8028141989126959
907,"Random Survival Forest, unweighted",750.0,0.803133994243684
908,"Random Survival Forest, random oversampler",750.0,0.8140070354972817
909,"Random Survival Forest, SMOTENC",750.0,0.8161176846818037
910,Unweighted Cox PH,750.0,0.6547415853075715
911,"Cox PH, Barlow weights",750.0,0.6546733119410119
912,"Cox PH, Prentice weights",750.0,0.6548098586741312
913,"Cox PH, Self-Prentice weights",750.0,0.6539905782754147
914,"Cox PH Ridge, Barlow weights",750.0,0.6546733119410119
915,"Cox PH Lasso, Barlow weights",750.0,0.6546733119410119
916,"Cox PH Elastic Net, Barlow weights",750.0,0.6546733119410119
917,"Survival Tree, unweighted",750.0,0.8717826176008739
