,model,obs,score
366,"Cox PH, Prentice weights",750,0.0942905684577039
367,"Cox PH, Self-Prentice weights",750,0.0897129330699905
368,"Cox PH Ridge, Barlow weights",750,0.0906953576750018
369,"Cox PH Lasso, Barlow weights",750,0.0906953576750018
370,"Cox PH Elastic Net, Barlow weights",750,0.0906953576750018
371,"Survival Tree, unweighted",750,0.0658752967666172
372,"Survival Tree, random oversampler",750,0.0739239995186454
373,"Survival Tree, SMOTENC",750,0.0714828007854829
374,"Random Survival Forest, unweighted",750,0.053666368111188
375,"Random Survival Forest, random oversampler",750,0.0461730017205108
376,"Random Survival Forest, SMOTENC",750,0.0531454634153457
377,Unweighted Cox PH,750,0.0965439046788703
378,"Cox PH, Barlow weights",750,0.0661965527849458
379,"Cox PH, Prentice weights",750,0.0818049845758128
380,"Cox PH, Self-Prentice weights",750,0.0716122423150761
381,"Cox PH Ridge, Barlow weights",750,0.0661965527849458
382,"Cox PH Lasso, Barlow weights",750,0.0661965527849458
383,"Cox PH Elastic Net, Barlow weights",750,0.0661965527849458
384,"Survival Tree, unweighted",750,0.0565535834127931
385,"Survival Tree, random oversampler",750,0.0556249380993782
386,"Survival Tree, SMOTENC",750,0.0813860999024178
387,"Random Survival Forest, unweighted",750,0.0563584247362425
388,"Random Survival Forest, random oversampler",750,0.0416281253112277
389,"Random Survival Forest, SMOTENC",750,0.0564820227849117
390,Unweighted Cox PH,750,0.0977308259567717
391,"Cox PH, Barlow weights",750,0.071805494424551
392,"Cox PH, Prentice weights",750,0.0827386734248749
393,"Cox PH, Self-Prentice weights",750,0.0711683401122537
394,"Cox PH Ridge, Barlow weights",750,0.0809424369723962
395,"Cox PH Lasso, Barlow weights",750,0.071805494424551
396,"Cox PH Elastic Net, Barlow weights",750,0.071805494424551
397,"Survival Tree, unweighted",750,0.0676978975814539
398,"Survival Tree, random oversampler",750,0.0650988001992333
399,"Survival Tree, SMOTENC",750,0.0589194582364162
400,"Random Survival Forest, unweighted",750,0.0467212636132425
401,"Random Survival Forest, random oversampler",750,0.0413523109747052
402,"Random Survival Forest, SMOTENC",750,0.0470613280861541
403,Unweighted Cox PH,750,0.0980999039964346
404,"Cox PH, Barlow weights",750,0.0873302165210483
405,"Cox PH, Prentice weights",750,0.0888029229271399
406,"Cox PH, Self-Prentice weights",750,0.0749420244473481
407,"Cox PH Ridge, Barlow weights",750,0.0873302165210483
